latitude,longtitude,depth,temperature,time
,,4.423,19.4,1685091705902
,,4.444,19.4,1685091705923
,,4.465,19.4,1685091706085
,,4.465,19.4,1685091706086
,,4.433,19.4,1685091706272
,,4.413,19.4,1685091706273
,,4.381,19.4,1685091706280
,,4.392,19.4,1685091706454
,,4.433,19.4,1685091706454
,,4.475,19.4,1685091706484
,,4.465,19.4,1685091706640
,,4.423,19.4,1685091706640
,,4.371,19.4,1685091706824
,,4.340,19.4,1685091706829
,,4.340,19.4,1685091706835
,,4.350,19.4,1685091707010
,,4.350,19.4,1685091707011
,,4.350,19.4,1685091707041
,,4.381,19.4,1685091707194
,,4.329,19.4,1685091707202
,,4.298,19.4,1685091707254
,,4.246,19.4,1685091707322
,,4.215,19.4,1685091707392
,,4.204,19.4,1685091707464
,,4.225,19.4,1685091707534
,,4.298,19.4,1685091707599
,,4.340,19.4,1685091707669
,,4.309,19.4,1685091707741
,,4.309,19.4,1685091707812
,,4.298,19.4,1685091707886
,,4.288,19.4,1685091708087
,,4.340,19.4,1685091708088
,,4.361,19.4,1685091708099
,,4.392,19.4,1685091708282
,,4.433,19.4,1685091708290
,,4.465,19.4,1685091708440
,,4.475,19.4,1685091708441
,,4.423,19.4,1685091708452
,,4.381,19.4,1685091708665
,,4.392,19.4,1685091708667
,,4.392,19.4,1685091708667
,,4.392,19.4,1685091708822
,,4.361,19.4,1685091708822
,,4.298,19.4,1685091708993
,,4.267,19.4,1685091708996
,,4.246,19.4,1685091709000
,,4.236,19.4,1685091709371
,,4.215,19.4,1685091709392
,,4.204,19.4,1685091709419
,,4.215,19.4,1685091709420
,,4.236,19.4,1685091709467
,,4.225,19.4,1685091709552
,,4.215,19.4,1685091709581
,,4.204,19.4,1685091709604
,,4.236,19.4,1685091709736
,,4.298,19.4,1685091709774
,,4.288,19.4,1685091709774
,,4.236,19.4,1685091709921
,,4.184,19.4,1685091709960
,,4.152,19.4,1685091710106
,,4.132,19.4,1685091710143
,,4.132,19.4,1685091710143
,,4.121,19.4,1685091710192
,,4.152,19.4,1685091710257
,,4.152,19.4,1685091710327
,,4.132,19.4,1685091710397
,,4.132,19.4,1685091710466
,,4.069,19.4,1685091710537
,,4.069,19.4,1685091710606
,,4.090,19.4,1685091710679
,,4.121,19.4,1685091710747
,,4.163,19.4,1685091710817
,,4.142,19.4,1685091710891
,,4.152,19.4,1685091710957
,,4.152,19.4,1685091711027
,,4.142,19.4,1685091711097
,,4.152,19.4,1685091711167
,,4.152,19.4,1685091711237
,,4.142,19.4,1685091711307
,,4.163,19.4,1685091711377
,,4.163,19.4,1685091711447
,,4.121,19.4,1685091711516
,,4.090,19.4,1685091711587
,,4.080,19.4,1685091711657
,,4.142,19.4,1685091711727
,,4.142,19.4,1685091711797
,,4.132,19.4,1685091711866
,,4.111,19.4,1685091711937
,,4.121,19.4,1685091712007
,,4.173,19.4,1685091712077
,,4.142,19.4,1685091712147
,,4.121,19.4,1685091712217
,,4.100,19.4,1685091712287
,,4.121,19.4,1685091712357
,,4.163,19.4,1685091712427
,,4.111,19.4,1685091712497
,,4.007,19.4,1685091712567
,,3.975,19.4,1685091712634
,,3.944,19.4,1685091712705
,,3.944,19.4,1685091712775
,,3.934,19.4,1685091712844
,,3.861,19.4,1685091712914
,,3.882,19.4,1685091712984
,,3.861,19.4,1685091713054
,,3.861,19.4,1685091713124
,,3.819,19.4,1685091713195
,,3.726,19.4,1685091713264
,,3.726,19.4,1685091713334
,,3.747,19.4,1685091713404
,,3.757,19.4,1685091713474
,,3.757,19.4,1685091713544
,,3.757,19.4,1685091713615
,,3.736,19.4,1685091713684
,,3.747,19.4,1685091713754
,,3.747,19.4,1685091713824
,,3.736,19.4,1685091713894
,,3.715,19.4,1685091713964
47.328773333333324,4.086728333333334,3.715,0.0,1685091714000
,,3.715,19.4,1685091714034
,,3.726,19.4,1685091714104
,,3.726,19.4,1685091714174
,,3.726,19.4,1685091714244
,,3.747,19.4,1685091714455
,,3.715,19.4,1685091714524
,,3.726,19.4,1685091714594
,,3.736,19.4,1685091714665
,,3.715,19.4,1685091714734
,,3.694,19.4,1685091714804
,,3.726,19.4,1685091714874
,,3.767,19.4,1685091714944
47.32877166666667,4.086726666666666,3.788,0.0,1685091715000
,,3.788,19.4,1685091715014
,,3.799,19.4,1685091715090
,,3.778,19.4,1685091715154
,,3.726,19.4,1685091715224
,,3.684,19.4,1685091715294
,,3.705,19.4,1685091715364
,,3.715,19.4,1685091715434
,,3.736,19.4,1685091715504
,,3.788,19.4,1685091715574
,,3.799,19.4,1685091715644
,,3.757,19.4,1685091715714
,,3.715,19.4,1685091715784
,,3.674,19.4,1685091715855
,,3.663,19.4,1685091715924
,,3.705,19.4,1685091715994
47.32877,4.086726666666666,3.736,0.0,1685091716000
,,3.736,19.4,1685091716064
,,3.778,19.4,1685091716204
,,3.767,19.4,1685091716275
,,3.747,19.4,1685091716344
,,3.736,19.4,1685091716414
,,3.726,19.4,1685091716484
,,3.747,19.4,1685091716554
,,3.830,19.4,1685091716624
,,3.871,19.4,1685091716694
,,3.892,19.4,1685091716764
,,3.871,19.4,1685091716834
,,3.819,19.4,1685091716904
,,3.819,19.4,1685091716974
,,3.819,19.4,1685091717044
,,3.871,19.4,1685091717114
,,3.892,19.4,1685091717184
,,3.892,19.4,1685091717254
,,3.871,19.4,1685091717324
,,3.819,19.4,1685091717394
,,3.747,19.4,1685091717464
,,3.757,19.4,1685091717534
,,3.819,19.4,1685091717744
,,3.819,19.4,1685091717884
,,3.851,19.4,1685091717954
,,3.882,19.4,1685091718024
,,3.861,19.4,1685091718095
,,3.809,19.4,1685091718304
,,3.767,19.4,1685091718374
,,3.799,19.4,1685091718444
,,3.903,19.4,1685091718514
,,4.038,19.4,1685091718584
,,4.215,19.4,1685091718794
,,4.256,19.4,1685091718992
47.328693333333334,4.087055,4.204,0.0,1685091719000
,,4.204,19.4,1685091719183
,,4.309,19.4,1685091719337
,,4.319,19.4,1685091719522
,,4.288,19.4,1685091719547
,,4.309,19.4,1685091719572
,,4.340,19.4,1685091719709
,,4.465,19.4,1685091719732
,,4.444,19.4,1685091719896
47.328691666666664,4.087059999999999,4.350,0.0,1685091720000
,,4.350,19.4,1685091720081
,,4.329,19.4,1685091720274
,,4.184,19.4,1685091720456
,,4.204,19.4,1685091720685
,,4.246,19.4,1685091720828
47.32869000000001,4.087059999999999,4.111,0.0,1685091721000
,,4.111,19.4,1685091721018
,,4.100,19.4,1685091721041
,,4.121,19.4,1685091721104
,,4.111,19.4,1685091721174
,,4.111,19.4,1685091721246
,,4.017,19.4,1685091721384
,,4.090,19.4,1685091721454
,,4.111,19.4,1685091721594
,,4.132,19.4,1685091721664
,,4.194,19.4,1685091721734
,,4.132,19.4,1685091721804
,,4.142,19.4,1685091721875
47.32869000000001,4.087061666666667,4.194,0.0,1685091722000
,,4.194,19.4,1685091722084
,,4.267,19.4,1685091722294
,,4.288,19.4,1685091722434
,,4.309,19.4,1685091722714
,,4.277,19.4,1685091722924
47.32868833333334,4.087066666666667,4.267,0.0,1685091723000
,,4.267,19.4,1685091723064
,,4.173,19.4,1685091723134
,,4.184,19.4,1685091723414
,,4.132,19.4,1685091723484
,,4.288,19.4,1685091723904
,,4.350,19.4,1685091723975
47.32868666666666,4.087075,4.309,0.0,1685091724000
,,4.309,19.4,1685091724184
,,4.433,19.4,1685091724464
,,4.350,19.4,1685091724534
,,4.329,19.4,1685091724604
,,4.309,19.4,1685091724814
,,4.329,19.4,1685091724954
47.32868333333332,4.0870766666666665,4.309,0.0,1685091725000
,,4.309,19.4,1685091725024
,,4.319,19.4,1685091725094
,,4.298,19.4,1685091725164
,,4.350,19.4,1685091725584
,,4.173,19.4,1685091725724
,,4.173,19.4,1685091725794
,,4.225,19.4,1685091725864
47.32867666666666,4.08708,4.163,0.0,1685091726000
,,4.163,19.4,1685091726005
,,4.184,19.4,1685091726144
,,4.163,19.4,1685091726354
,,4.246,19.4,1685091726424
,,4.236,19.4,1685091726564
,,4.309,19.4,1685091726634
,,4.319,19.4,1685091726776
47.328671666666665,4.08709,4.298,0.0,1685091727000
,,4.298,19.4,1685091727185
,,4.298,19.4,1685091727211
,,4.381,19.4,1685091727211
,,4.350,19.4,1685091727359
,,4.329,19.4,1685091727383
,,4.329,19.4,1685091727543
,,4.288,19.4,1685091727755
47.328671666666665,4.087091666666667,4.277,0.0,1685091728000
,,4.277,19.4,1685091728284
,,4.184,19.4,1685091728309
,,4.121,19.4,1685091728334
,,3.996,19.4,1685091728472
,,4.007,19.4,1685091728847
47.328668333333326,4.0871,4.059,0.0,1685091729000
,,4.059,19.4,1685091729021
,,4.048,19.4,1685091729206
,,4.017,19.4,1685091729229
,,4.038,19.4,1685091729391
,,4.007,19.4,1685091729575
,,4.017,19.4,1685091729599
,,4.100,19.4,1685091729599
,,4.111,19.4,1685091729760
,,4.142,19.4,1685091729788
,,4.163,19.4,1685091729947
47.328665,4.087106666666667,4.184,0.0,1685091730000
,,4.184,19.4,1685091730130
,,4.121,19.4,1685091730153
,,4.069,19.4,1685091730153
,,3.975,19.4,1685091730320
,,3.944,19.4,1685091730346
,,3.913,19.4,1685091730370
,,3.871,19.4,1685091730500
,,3.851,19.4,1685091730526
,,3.757,19.4,1685091730687
,,3.715,19.4,1685091730711
,,3.788,19.4,1685091730904
,,3.809,19.4,1685091730974
47.328655,4.08711,3.788,0.0,1685091731000
,,3.788,19.4,1685091731044
,,3.809,19.4,1685091731184
,,3.799,19.4,1685091731254
,,3.788,19.4,1685091731324
,,3.799,19.4,1685091731394
,,3.830,19.4,1685091731464
,,3.871,19.4,1685091731674
,,3.851,19.4,1685091731744
,,3.861,19.4,1685091731814
,,3.923,19.4,1685091731884
,,3.819,19.4,1685091731954
47.328648333333334,4.087113333333334,3.736,0.0,1685091732000
,,3.736,19.4,1685091732304
,,3.767,19.4,1685091732374
,,3.799,19.4,1685091732444
,,3.913,19.4,1685091732514
,,3.944,19.4,1685091732584
,,3.934,19.4,1685091732654
,,3.934,19.4,1685091732868
,,3.892,19.4,1685091732934
47.32864500000001,4.087115,3.934,0.0,1685091733000
,,3.934,19.4,1685091733004
,,3.944,19.4,1685091733074
,,3.913,19.4,1685091733144
,,4.028,19.4,1685091733284
,,4.048,19.4,1685091733354
,,3.996,19.4,1685091733424
,,3.975,19.4,1685091733494
,,3.851,19.4,1685091733564
,,3.799,19.4,1685091733634
,,3.851,19.4,1685091733704
,,3.809,19.4,1685091733984
47.32864333333334,4.087118333333334,3.799,0.0,1685091734000
,,3.799,19.4,1685091734054
,,3.788,19.4,1685091734124
,,3.809,19.4,1685091734194
,,3.788,19.4,1685091734264
,,3.705,19.4,1685091734334
,,3.757,19.4,1685091734404
,,3.819,19.4,1685091734474
,,3.799,19.4,1685091734544
,,3.851,19.4,1685091734614
,,3.871,19.4,1685091734684
,,3.788,19.4,1685091734754
,,3.788,19.4,1685091734824
,,3.809,19.4,1685091734902
,,3.778,19.4,1685091734964
47.32864166666666,4.08712,3.778,0.0,1685091735000
,,3.778,19.4,1685091735040
,,3.809,19.4,1685091735174
,,3.788,19.4,1685091735243
,,3.715,19.4,1685091735314
,,3.694,19.4,1685091735386
,,3.705,19.4,1685091735527
,,3.778,19.4,1685091735804
,,3.767,19.4,1685091735873
,,3.840,19.4,1685091735944
47.32864333333334,4.087125,3.913,0.0,1685091736000
,,3.913,19.4,1685091736014
,,3.903,19.4,1685091736084
,,3.923,19.4,1685091736154
,,3.934,19.4,1685091736224
,,4.028,19.4,1685091736294
,,4.090,19.4,1685091736364
,,4.121,19.4,1685091736433
,,4.090,19.4,1685091736504
,,4.152,19.4,1685091736574
,,4.048,19.4,1685091736644
,,4.048,19.4,1685091736714
,,4.028,19.4,1685091736854
,,4.017,19.4,1685091736997
47.32864500000001,4.087135,3.996,0.0,1685091737000
,,3.996,19.4,1685091737185
,,3.996,19.4,1685091737210
,,3.996,19.4,1685091737363
,,3.892,19.4,1685091737384
,,3.861,19.4,1685091737411
,,3.882,19.4,1685091737530
,,3.923,19.4,1685091737552
,,3.913,19.4,1685091737578
,,4.007,19.4,1685091737712
,,4.007,19.4,1685091737897
,,4.017,19.4,1685091737919
,,3.955,19.4,1685091737942
47.32864500000001,4.087143333333333,4.028,0.0,1685091738000
,,4.028,19.4,1685091738081
,,4.038,19.4,1685091738107
,,4.007,19.4,1685091738132
,,4.132,19.4,1685091738451
,,4.111,19.4,1685091738476
,,4.080,19.4,1685091738637
,,4.132,19.4,1685091738661
,,4.059,19.4,1685091738687
,,4.038,19.4,1685091738823
,,4.069,19.4,1685091738847
47.32864500000001,4.0871466666666665,4.132,0.0,1685091739000
,,4.132,19.4,1685091739027
,,4.142,19.4,1685091739096
,,4.038,19.4,1685091739166
,,4.059,19.4,1685091739233
,,4.204,19.4,1685091739584
,,4.236,19.4,1685091739656
,,4.454,19.4,1685091739796
,,4.485,19.4,1685091739866
,,4.454,19.4,1685091739936
47.328648333333334,4.087148333333333,4.694,0.0,1685091740000
,,4.694,19.4,1685091740006
,,4.704,19.4,1685091740356
,,4.704,19.4,1685091740426
,,4.642,19.4,1685091740496
,,4.694,19.4,1685091740566
,,4.902,19.4,1685091740706
,,4.954,19.4,1685091740916
47.328646666666664,4.087149999999999,4.818,0.0,1685091741000
,,4.818,19.4,1685091741126
,,4.714,19.4,1685091741196
,,4.537,19.4,1685091741266
,,4.600,19.4,1685091741333
,,4.673,19.4,1685091741403
,,4.454,19.4,1685091741614
,,4.444,19.4,1685091741686
,,4.527,19.4,1685091741754
,,4.683,19.4,1685091741966
47.328648333333334,4.087151666666667,4.662,0.0,1685091742000
,,4.662,19.4,1685091742036
,,4.506,19.4,1685091742104
,,4.506,19.4,1685091742176
,,4.517,19.4,1685091742246
,,4.537,19.4,1685091742316
,,4.589,19.4,1685091742386
,,4.600,19.4,1685091742672
,,4.569,19.4,1685091742736
,,4.808,19.4,1685091742806
,,4.860,19.4,1685091742876
,,4.756,19.4,1685091742946
47.32864500000001,4.087156666666667,4.558,0.0,1685091743000
,,4.558,19.4,1685091743016
,,4.527,19.4,1685091743086
,,4.569,19.4,1685091743156
,,4.527,19.4,1685091743226
,,4.558,19.4,1685091743296
,,4.558,19.4,1685091743439
,,4.610,19.4,1685091743506
,,4.517,19.4,1685091743576
,,4.475,19.4,1685091743646
,,4.350,19.4,1685091743716
,,4.288,19.4,1685091743786
,,4.319,19.4,1685091743926
47.328646666666664,4.087151666666667,4.433,0.0,1685091744000
,,4.433,19.4,1685091744276
,,4.433,19.4,1685091744347
,,4.454,19.4,1685091744486
,,4.465,19.4,1685091744626
,,4.589,19.4,1685091744696
47.32864500000001,4.087148333333333,4.631,0.0,1685091745000
,,4.631,19.4,1685091745164
,,4.725,19.4,1685091745190
,,4.798,19.4,1685091745349
,,4.766,19.4,1685091745533
,,4.891,19.4,1685091745557
,,4.912,19.4,1685091745558
,,4.923,19.4,1685091745718
,,4.870,19.4,1685091745742
,,4.964,19.4,1685091745768
,,5.027,19.4,1685091745903
47.32864500000001,4.087143333333333,5.058,0.0,1685091746000
,,5.058,19.4,1685091746086
,,4.850,19.4,1685091746111
,,4.694,19.4,1685091746111
,,4.558,19.4,1685091746271
,,4.475,19.4,1685091746295
,,4.569,19.4,1685091746323
,,4.496,19.4,1685091746459
,,4.589,19.4,1685091746661
,,4.548,19.4,1685091746682
,,4.569,19.4,1685091746835
,,4.454,19.4,1685091746858
,,4.309,19.4,1685091746987
47.328648333333334,4.087136666666667,4.215,0.0,1685091747000
,,4.215,19.4,1685091747011
,,4.298,19.4,1685091747039
,,4.402,19.4,1685091747171
,,4.433,19.4,1685091747195
,,4.454,19.4,1685091747361
,,4.381,19.4,1685091747383
,,4.392,19.4,1685091747560
,,4.204,19.4,1685091747585
,,4.225,19.4,1685091747585
,,4.163,19.4,1685091747732
,,4.246,19.4,1685091747756
,,4.371,19.4,1685091747919
,,4.433,19.4,1685091747943
,,4.485,19.4,1685091747967
47.328646666666664,4.087135,4.392,0.0,1685091748000
,,4.392,19.4,1685091748102
,,4.381,19.4,1685091748128
,,4.381,19.4,1685091748128
,,4.392,19.4,1685091748288
,,4.288,19.4,1685091748311
,,4.319,19.4,1685091748487
,,4.256,19.4,1685091748511
,,4.236,19.4,1685091748658
,,4.184,19.4,1685091748680
,,4.100,19.4,1685091748706
,,4.048,19.4,1685091748756
,,3.975,19.4,1685091748826
,,3.975,19.4,1685091748899
,,3.923,19.4,1685091748963
47.32864500000001,4.087131666666666,3.903,0.0,1685091749000
,,3.903,19.4,1685091749033
,,3.903,19.4,1685091749103
,,3.934,19.4,1685091749173
,,3.944,19.4,1685091749243
,,3.965,19.4,1685091749313
,,3.975,19.4,1685091749383
,,3.986,19.4,1685091749454
,,4.017,19.4,1685091749524
,,4.028,19.4,1685091749593
,,4.048,19.4,1685091749663
,,4.059,19.4,1685091749733
,,4.059,19.4,1685091749803
,,4.069,19.4,1685091749873
,,4.059,19.4,1685091749943
47.32864500000001,4.087133333333333,4.038,0.0,1685091750000
,,4.038,19.4,1685091750013
,,4.017,19.4,1685091750083
,,4.007,19.4,1685091750154
,,3.996,19.4,1685091750223
,,3.986,19.4,1685091750293
,,3.986,19.4,1685091750363
,,3.965,19.4,1685091750433
,,3.955,19.4,1685091750503
,,3.955,19.4,1685091750573
,,3.955,19.4,1685091750643
,,3.986,19.4,1685091750713
,,4.038,19.4,1685091750783
,,4.069,19.4,1685091750853
,,4.090,19.4,1685091750923
,,4.090,19.4,1685091750993
47.32866166666666,4.087128333333334,4.090,0.0,1685091751000
,,4.090,19.4,1685091751063
,,4.080,19.4,1685091751133
,,4.090,19.4,1685091751203
,,4.090,19.4,1685091751273
,,4.100,19.4,1685091751343
,,4.121,19.4,1685091751414
,,4.142,19.4,1685091751485
,,4.121,19.4,1685091751555
,,4.080,19.4,1685091751626
,,4.038,19.4,1685091751696
,,4.028,19.4,1685091751766
,,4.028,19.4,1685091751835
,,4.028,19.4,1685091751906
,,4.069,19.4,1685091751976
47.328673333333334,4.087126666666666,4.132,0.0,1685091752000
,,4.132,19.4,1685091752186
,,4.142,19.4,1685091752255
,,4.142,19.4,1685091752325
,,4.121,19.4,1685091752395
,,4.152,19.4,1685091752465
,,4.246,19.4,1685091752606
,,4.267,19.4,1685091752675
,,4.298,19.4,1685091752745
,,4.309,19.4,1685091752815
,,4.340,19.4,1685091752886
,,4.340,19.4,1685091752955
47.32867666666666,4.087125,4.329,0.0,1685091753000
,,4.329,19.4,1685091753025
,,4.256,19.4,1685091753095
,,4.225,19.4,1685091753166
,,4.204,19.4,1685091753235
,,4.236,19.4,1685091753305
,,4.184,19.4,1685091753375
,,4.080,19.4,1685091753515
,,4.121,19.4,1685091753585
,,4.111,19.4,1685091753656
,,4.142,19.4,1685091753795
,,4.100,19.4,1685091753866
,,4.111,19.4,1685091753936
47.32867666666666,4.0871216666666665,4.100,0.0,1685091754000
,,4.100,19.4,1685091754006
,,4.163,19.4,1685091754075
,,4.277,19.4,1685091754355
,,4.329,19.4,1685091754425
,,4.288,19.4,1685091754495
,,4.288,19.4,1685091754565
,,4.371,19.4,1685091754635
,,4.423,19.4,1685091754706
,,4.485,19.4,1685091754776
,,4.485,19.4,1685091754970
,,4.548,19.4,1685091754991
47.32867666666666,4.08712,4.579,0.0,1685091755000
,,4.579,19.4,1685091755018
,,4.621,19.4,1685091755160
,,4.621,19.4,1685091755185
,,4.506,19.4,1685091755313
,,4.475,19.4,1685091755498
,,4.517,19.4,1685091755686
,,4.610,19.4,1685091755868
47.32868166666667,4.08712,4.673,0.0,1685091756000
,,4.673,19.4,1685091756054
,,4.631,19.4,1685091756076
,,4.558,19.4,1685091756257
,,4.569,19.4,1685091756284
,,4.610,19.4,1685091756284
,,4.610,19.4,1685091756429
,,4.569,19.4,1685091756454
,,4.589,19.4,1685091756477
,,4.631,19.4,1685091756615
,,4.714,19.4,1685091756638
,,4.735,19.4,1685091756799
,,4.662,19.4,1685091756823
,,4.631,19.4,1685091756849
,,4.683,19.4,1685091756985
47.32868833333334,4.087108333333333,4.735,0.0,1685091757000
,,4.735,19.4,1685091757009
,,4.735,19.4,1685091757037
,,4.662,19.4,1685091757085
,,4.704,19.4,1685091757155
,,4.704,19.4,1685091757225
,,4.683,19.4,1685091757295
,,4.642,19.4,1685091757365
,,4.579,19.4,1685091757435
,,4.517,19.4,1685091757505
,,4.496,19.4,1685091757602
,,4.548,19.4,1685091757647
,,4.527,19.4,1685091757855
,,4.496,19.4,1685091757925
,,4.527,19.4,1685091757995
47.328693333333334,4.087101666666666,4.569,0.0,1685091758000
,,4.569,19.4,1685091758065
,,4.610,19.4,1685091758205
,,4.694,19.4,1685091758275
,,4.725,19.4,1685091758345
,,4.808,19.4,1685091758415
,,4.860,19.4,1685091758560
,,4.923,19.4,1685091758625
,,4.912,19.4,1685091758698
,,4.818,19.4,1685091758768
,,4.808,19.4,1685091758844
,,4.860,19.4,1685091758908
,,4.881,19.4,1685091758978
47.32869833333333,4.0871,4.839,0.0,1685091759000
,,4.839,19.4,1685091759051
,,4.756,19.4,1685091759118
,,4.683,19.4,1685091759185
,,4.673,19.4,1685091759255
,,4.610,19.4,1685091759325
,,4.548,19.4,1685091759395
,,4.496,19.4,1685091759466
,,4.475,19.4,1685091759535
,,4.496,19.4,1685091759605
,,4.485,19.4,1685091759675
,,4.485,19.4,1685091759745
47.32870166666667,4.087095000000001,4.392,0.0,1685091760000
,,4.392,19.4,1685091760025
,,4.361,19.4,1685091760095
,,4.361,19.4,1685091760165
,,4.402,19.4,1685091760236
,,4.517,19.4,1685091760726
,,4.621,19.4,1685091760795
,,4.860,19.4,1685091760865
,,5.224,19.4,1685091761148
,,5.516,19.4,1685091762065
,,5.807,19.4,1685091762065
,,6.171,19.4,1685091762276
,,6.286,19.4,1685091762486
,,6.421,19.4,1685091762644
,,6.556,19.4,1685091762669
,,6.588,19.4,1685091762871
,,6.463,19.4,1685091763016
,,6.286,19.4,1685091763041
,,6.099,19.4,1685091763069
,,5.922,19.4,1685091763201
,,5.484,19.4,1685091763223
,,5.141,19.4,1685091763387
,,4.683,19.4,1685091763409
,,4.184,19.4,1685091763410
,,4.059,19.4,1685091763572
,,3.965,19.4,1685091763593
,,3.851,19.4,1685091763620
,,3.840,19.4,1685091763769
,,3.955,19.4,1685091763791
,,4.090,19.4,1685091763947
,,4.246,19.4,1685091763972
,,4.340,19.4,1685091764000
,,4.589,19.4,1685091764132
,,4.756,19.4,1685091764157
,,5.058,19.4,1685091764186
,,5.318,19.4,1685091764315
,,5.422,19.4,1685091764341
,,5.443,19.4,1685091764501
,,5.474,19.4,1685091764522
,,5.339,19.4,1685091764550
,,5.183,19.4,1685091764690
,,5.058,19.4,1685091764716
,,4.933,19.4,1685091764743
,,4.818,19.4,1685091764878
,,4.756,19.4,1685091764903
,,4.766,19.4,1685091765058
,,4.746,19.4,1685091765082
,,4.808,19.4,1685091765083
,,4.860,19.4,1685091765258
,,4.891,19.4,1685091765283
,,4.891,19.4,1685091765283
,,4.964,19.4,1685091765437
,,4.985,19.4,1685091765459
,,4.912,19.4,1685091765641
,,4.923,19.4,1685091765667
,,4.902,19.4,1685091765691
,,4.829,19.4,1685091765718
,,4.756,19.4,1685091765773
,,4.631,19.4,1685091765840
,,4.600,19.4,1685091765906
,,4.569,19.4,1685091765983
,,4.589,19.4,1685091766046
,,4.600,19.4,1685091766116
,,4.579,19.4,1685091766186
,,4.527,19.4,1685091766256
,,4.673,19.4,1685091766327
,,4.683,19.4,1685091766396
,,4.714,19.4,1685091766476
,,4.756,19.4,1685091766539
,,4.766,19.4,1685091766609
,,4.870,19.4,1685091766678
,,4.902,19.4,1685091766749
,,4.881,19.4,1685091766818
,,4.850,19.4,1685091766888
,,4.808,19.4,1685091766958
,,4.694,19.4,1685091767028
,,4.746,19.4,1685091767098
,,4.621,19.4,1685091767168
,,4.537,19.4,1685091767238
,,4.465,19.4,1685091767305
,,4.371,19.4,1685091767376
,,4.319,19.4,1685091767446
,,4.256,19.4,1685091767516
,,4.215,19.4,1685091767587
,,4.267,19.4,1685091767799
,,4.340,19.4,1685091767821
,,4.413,19.4,1685091767822
,,4.537,19.4,1685091768011
,,4.517,19.4,1685091768037
,,4.589,19.4,1685091768065
,,4.683,19.4,1685091768196
,,4.725,19.4,1685091768221
,,4.818,19.4,1685091768222
,,4.808,19.4,1685091768405
,,4.839,19.4,1685091768430
,,4.923,19.4,1685091768456
,,4.902,19.4,1685091768589
,,4.829,19.4,1685091768613
,,4.777,19.4,1685091768774
,,4.683,19.4,1685091768799
,,4.652,19.4,1685091768827
,,4.621,19.4,1685091768959
,,4.548,19.4,1685091768984
,,4.506,19.4,1685091769012
,,4.454,19.4,1685091769154
,,4.454,19.4,1685091769180
,,4.423,19.4,1685091769334
,,4.381,19.4,1685091769355
,,4.423,19.4,1685091769355
,,4.465,19.4,1685091769530
